time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8600000000000012,0.39116900577822084,-0.38358806791928246,13.9216375246186,6.184359381168868,6.148957872475425,0.0,0.9278661381818099,-0.7310414846135523,3.908953284362596,-0.12705279998352087,-0.08208715388575685,0.0,407.83365820353265,409.4920214831826,410.76795832425915,406.9576103148035
1.9200000000000013,0.4496573953050596,-0.42953286164845,14.159173508212282,6.176287997492185,6.143851774787315,0.0,1.0221910538437433,-0.8011967938939438,4.008330508957863,-0.1568304537135589,-0.09193424452004159,0.0,455.4491516769792,454.6550236497383,456.5041365709356,454.1046449105137
1.9800000000000013,0.5135027584356319,-0.4795464230415788,14.399766673747258,6.16694362427268,6.13877412561604,0.0,1.1064268591271325,-0.8667292638999105,4.011186456282484,-0.15364506861636656,-0.07300760897624566,0.0,425.1571335439436,426.7694151695872,424.6132110681779,424.8622383957248
2.0400000000000014,0.5821812375527948,-0.5334106539914399,14.63842489007236,6.157779649205057,6.134766404179853,0.0,1.1831886202555466,-0.9294728738519934,3.9441055705741825,-0.15097050145032795,-0.0566156278656842,0.0,400.6863840904419,402.1700332109876,402.2152981340371,402.43280158049885
2.1000000000000014,0.6554711716446001,-0.5911383246336513,14.872689580530984,6.14914439488512,6.1312526246527455,0.0,1.260083065522129,-0.9954742811687254,3.864779011433071,-0.13263733122516436,-0.06277174321233729,0.0,398.36132766722767,397.79509488931296,396.0313859872707,397.69192963596254
2.1600000000000015,0.7338676105812088,-0.6533432796343641,15.105011805836943,6.141013681545431,6.127201914052737,0.0,1.3534377197240923,-1.078721963771412,3.878982400596434,-0.14198166564446213,-0.07924880229886587,0.0,430.655347385036,429.25554089592265,429.70540915271175,428.8947094435452
2.2200000000000015,0.8174977658158631,-0.7202926970351298,15.335395833345466,6.1329419268151,6.122614486193299,0.0,1.4345958088603608,-1.1535767104136971,3.800500649783439,-0.12272801204043567,-0.07139140501460865,0.0,397.55532032922963,398.2693047792149,397.9627457425466,399.7021419837926
2.2800000000000016,0.9064097249288187,-0.7921764599454154,15.563150549022673,6.12604456199648,6.1178806624127695,0.0,1.5294815980406096,-1.2431483923152538,3.791073013360014,-0.10275061457551303,-0.10139990862669486,0.0,423.9441390998071,421.3517371352076,421.377949983672,423.0887373066708
2.3400000000000016,1.0018697979557685,-0.8702751234209284,15.794837421403637,6.119690152455043,6.111818756386082,0.0,1.6530476652533197,-1.360709594021222,3.9309444750949623,-0.11310720271881197,-0.10030604219139669,0.0,470.9084065696647,470.9848245340637,471.4548233303604,470.6446905759433
2.4000000000000017,1.1044929990450403,-0.9552115075130676,16.03272205889943,6.113080398018493,6.106048241307937,0.0,1.7682036143454931,-1.4710870340163993,3.997916228916288,-0.1048468348463116,-0.08898710923183172,0.0,450.26222356565876,451.16927989927996,449.1561432134389,449.8150127763224
